intercept, 1.049316
1aAg, 0.000000
1aAu, 0.069214
1aCu, 0.029419
1aPd, 0.077026
1aPt, 0.130493
2aAg, 0.000000
2aAu,-0.024200
2aCu,-0.048775
2aPd,-0.029816
2aPt,-0.054863
3bAg, 0.000000
3bAu,-0.001709
3bCu, 0.000366
3bPd, 0.001465
3bPt, 0.000366
