intercept, 1.328987
1aAg,-0.058058
1aAu, 0.000000
1aCu,-0.011132
1aPd, 0.020478
1aPt, 0.066329
2aAg, 0.027539
2aAu, 0.000000
2aCu,-0.001989
2aPd,-0.026559
2aPt,-0.047008
3bAg, 0.008132
3bAu, 0.000000
3bCu, 0.007618
3bPd, 0.005910
3bPt,-0.009064
