intercept, 0.819580
1aAg,-0.026001
1aAu, 0.030762
1aCu,-0.013580
1aPd, 0.000000
1aPt, 0.048981
2aAg, 0.059311
2aAu, 0.024384
2aCu, 0.064407
2aPd, 0.000000
2aPt,-0.033539
3bAg,-0.010803
3bAu,-0.002197
3bCu,-0.004883
3bPd, 0.000000
3bPt, 0.008972
