intercept, 0.696199
1aAg,-0.046576
1aAu, 0.026002
1aCu, 0.000000
1aPd, 0.035506
1aPt, 0.101458
2aAg, 0.008345
2aAu, 0.003141
2aCu, 0.000000
2aPd, 0.000887
2aPt,-0.011472
3bAg,-0.006956
3bAu,-0.004344
3bCu, 0.000000
3bPd, 0.005873
3bPt, 0.007698
