intercept, 1.048723
1aAg, 0.000000
1aAu, 0.068936
1aCu, 0.029286
1aPd, 0.077404
1aPt, 0.130401
2aAg, 0.000000
2aAu,-0.023777
2aCu,-0.048429
2aPd,-0.028668
2aPt,-0.054864
3bAg, 0.000000
3bAu,-0.001936
3bCu, 0.000328
3bPd, 0.000998
3bPt, 0.000213
